ticker,isin,fund_name,inception_date,category,rating,risk_rating,performance_rating,equity_style_score,equity_size_score,price_prospective_earnings,price_book_ratio,price_sales_ratio,price_cash_flow_ratio,dividend_yield_factor,long_term_projected_earnings_growth,historical_earnings_growth,sales_growth,cash_flow_growth,book_value_growth,roa,roe,roic,asset_stock,asset_bond,asset_cash,asset_other,sector_basic_materials,sector_consumer_cyclical,sector_financial_services,sector_consumer_defensive,sector_communication_services,sector_industrials,sector_technology,market_cap_giant,market_cap_large,market_cap_medium,market_cap_small,market_cap_micro,ongoing_cost,management_fees,environmental_score,social_score,governance_score,sustainability_score,involvement_abortive_contraceptive,involvement_alcohol,involvement_animal_testing,involvement_controversial_weapons,involvement_gambling,involvement_gmo,involvement_military_contracting,involvement_nuclear,involvement_palm_oil,involvement_pesticides,involvement_small_arms,involvement_thermal_coal,involvement_tobacco,nav_per_share,shareclass_size,fund_size,fund_trailing_return_ytd,fund_trailing_return_3years,fund_trailing_return_5years,fund_return_2019,fund_return_2018,fund_return_2017,fund_return_2016,fund_return_2020_q3,fund_return_2020_q2,fund_return_2020_q1,fund_return_2019_q4,fund_return_2019_q3,fund_return_2019_q2,fund_return_2019_q1,fund_return_2018_q4,fund_return_2018_q3,fund_return_2018_q2,fund_return_2018_q1,fund_return_2017_q4,fund_return_2017_q3,fund_return_2017_q2,fund_return_2017_q1,fund_return_2016_q4,fund_return_2016_q3,fund_return_2016_q2,fund_return_2016_q1,fund_return_2015_q4,quarters_up,quarters_down
0P0000OOEA,LU0378438732,ComStage DAX® UCITS ETF,2008-08-21,Germany Equity,3.0,3.0,3.0,139.12,296.38,13.27,1.34,0.86,6.63,2.86,8.25,-8.8,-0.64,3.01,8.04,1.87,8.16,4.61,100.0,0.0,0.0,0.0,16.71,16.83,14.66,2.64,4.76,14.43,11.17,66.55,31.79,1.66,0.0,0.0,0.08,0.01,5.15,7.18,8.23,20.56,8.63,0.0,36.53,0.0,0.0,0.0,0.77,4.34,0.0,10.24,0.0,2.21,0.0,113.06,907320000.0,907320000.0,4.77,-1.34,8.33,17.48,-18.16,16.67,23.07,4.28,26.54,-21.47,1.27,0.16,11.15,4.21,-13.88,0.61,3.41,-8.66,2.14,2.73,7.19,3.72,7.67,13.6,-0.6,1.22,11.09,17,6
0P0000OOEE,LU0392496690,ComStage ATX® UCITS ETF,2008-12-01,Austria Equity,3.0,3.0,3.0,99.01,148.91,9.64,0.67,0.69,5.48,2.15,4.31,7.08,4.13,15.17,6.21,1.75,6.16,4.26,99.89,0.0,0.11,0.0,19.05,4.26,32.87,0.0,2.33,9.83,1.29,0.0,10.21,78.2,10.23,1.35,0.25,0.032,6.06,7.84,9.19,23.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,28.07,9860000.0,9860000.0,-18.2,-8.76,7.21,14.23,-18.77,45.44,22.55,-6.24,14.19,-33.64,0.66,1.04,4.35,7.63,-19.11,2.35,-0.43,-1.47,4.94,7.13,13.96,13.52,5.71,8.2,-0.4,7.57,-2.57,15,8
0P0000OOEG,LU0496786731,Lyxor MSCI Canada UCITS ETF - D-EUR,2010-03-26,Canada Equity,4.0,3.0,4.0,155.87,278.86,14.35,1.59,1.61,9.85,3.69,6.0,12.3,6.17,5.37,7.51,3.0,11.57,7.2,100.0,0.0,0.0,0.0,14.76,3.4,34.44,5.47,2.95,10.78,10.96,55.01,33.48,11.52,0.0,0.0,0.4,0.4,6.51,10.72,6.96,24.19,3.17,0.0,1.95,0.0,0.0,0.0,0.27,3.61,0.0,1.6,0.41,2.08,0.0,60.67,33020000.0,33020000.0,-2.29,1.62,10.55,23.15,-12.61,5.93,48.17,2.12,18.35,-21.67,-1.9,3.87,6.61,13.37,-13.86,3.36,10.84,-11.45,2.53,5.9,-3.53,1.13,8.7,7.81,11.46,13.44,-1.0,14,9
0P0000OOEI,LU0496786905,Lyxor Australia (S&P/ASX 200) UCITS ETF - D-EUR,2010-03-26,Australia & New Zealand Equity,3.0,4.0,3.0,141.36,272.56,17.86,1.87,2.24,9.59,4.49,6.71,-8.36,0.35,3.33,2.53,4.82,12.31,9.04,100.0,0.0,0.0,0.0,18.48,7.06,26.97,6.75,4.65,7.73,4.26,42.3,35.94,19.29,2.43,0.04,0.4,0.4,5.97,10.19,7.51,24.07,0.87,0.93,10.42,0.0,2.05,0.0,0.06,0.0,0.0,0.07,0.0,8.34,0.0,40.83,58310000.0,58310000.0,0.66,3.64,12.28,18.6,-7.44,9.96,31.08,-0.8,26.74,-26.83,-1.54,1.46,9.78,8.15,-7.95,-0.43,11.2,-9.18,6.15,-0.19,-5.17,9.44,3.51,11.41,8.72,4.55,13.76,13,10
0P0000OOEM,LU0496786731,Lyxor MSCI Canada UCITS ETF - D-EUR,2010-03-26,Canada Equity,4.0,3.0,4.0,155.87,278.86,14.35,1.59,1.61,9.85,3.69,6.0,12.3,6.17,5.37,7.51,3.0,11.57,7.2,100.0,0.0,0.0,0.0,14.76,3.4,34.44,5.47,2.95,10.78,10.96,55.01,33.48,11.52,0.0,0.0,0.4,0.4,6.51,10.72,6.96,24.19,3.17,0.0,1.95,0.0,0.0,0.0,0.27,3.61,0.0,1.6,0.41,2.08,0.0,60.62,33020000.0,33020000.0,-2.21,1.8,10.67,23.16,-12.75,6.63,47.67,3.09,20.88,-23.36,-2.56,4.35,7.0,13.2,-14.0,2.68,11.39,-11.29,3.32,4.98,-3.25,1.61,8.37,8.05,11.2,13.41,-0.82,14,9
0P0000OOIV,LU0496786905,Lyxor Australia (S&P/ASX 200) UCITS ETF - D-EUR,2010-03-26,Australia & New Zealand Equity,3.0,4.0,3.0,141.36,272.56,17.86,1.87,2.24,9.59,4.49,6.71,-8.36,0.35,3.33,2.53,4.82,12.31,9.04,100.0,0.0,0.0,0.0,18.48,7.06,26.97,6.75,4.65,7.73,4.26,42.3,35.94,19.29,2.43,0.04,0.4,0.4,5.97,10.19,7.51,24.07,0.87,0.93,10.42,0.0,2.05,0.0,0.06,0.0,0.0,0.07,0.0,8.34,0.0,40.78,58310000.0,58310000.0,0.55,3.64,12.31,18.93,-7.78,10.34,30.56,-0.28,27.99,-27.77,-1.24,1.38,8.92,9.06,-8.14,-0.38,11.39,-9.52,6.37,-0.07,-5.36,9.69,3.39,11.25,8.81,4.32,14.17,13,10
0P0000OOMI,LU0411075376,Xtrackers LevDAX Daily Swap UCITS ETF 1C,2010-03-18,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63972,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9750.5,52700000.0,52700000.0,-6.45,-5.32,7.79,40.43,-34.79,31.48,25.43,6.14,53.27,-43.92,6.45,-1.27,19.8,11.54,-24.62,-0.88,3.65,-15.81,4.14,7.95,2.03,14.63,16.84,20.99,-3.16,-8.37,20.25,14,9
0P0000OOMK,LU0411075020,Xtrackers ShortDAX x2 Daily Swap UCITS ETF 1C,2010-03-18,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.51,137190000.0,137190000.0,-24.06,-15.14,-16.57,-41.65,35.86,-23.77,-13.35,-10.59,-39.62,53.68,-15.27,-3.45,-11.95,-18.98,29.25,0.34,-4.55,9.74,-2.6,-8.31,0.82,-15.33,-17.71,-14.94,6.06,16.71,-22.01,9,14
0P0000OOR6,IE00B5WFQ436,HSBC MSCI USA UCITS ETF,2010-06-02,US Large-Cap Blend Equity,5.0,3.0,5.0,164.62,294.87,19.9,3.19,2.36,13.44,1.88,9.34,10.87,6.93,6.96,6.52,8.38,25.37,13.86,99.97,0.0,0.03,0.0,2.24,11.6,12.52,7.02,11.3,8.57,24.87,46.65,34.3,18.65,0.4,0.0,0.3,0.3,3.8,10.93,7.94,22.79,8.63,0.2,17.04,1.09,0.14,0.08,1.75,2.12,0.0,0.13,0.34,1.57,0.63,34.83,31090000.0,31090000.0,14.69,13.52,17.03,28.8,-1.94,10.26,33.36,6.02,18.7,-12.43,1.14,5.39,7.07,12.85,-14.0,6.29,11.61,-3.88,9.43,-2.42,-0.66,3.95,9.06,13.07,5.34,2.66,7.68,16,7
0P0000OOR7,IE00B5BD5K76,HSBC MSCI Europe UCITS ETF,2010-06-01,Europe Large-Cap Blend Equity,4.0,3.0,4.0,149.41,281.01,14.45,1.51,1.16,8.76,2.93,8.9,-1.25,1.14,7.82,3.32,5.05,14.34,9.58,99.85,0.0,-0.0,0.16,7.75,10.0,15.02,14.56,5.36,13.97,6.94,45.82,41.11,13.02,0.04,0.0,0.1,0.2,4.77,9.33,7.78,21.9,13.77,4.01,33.66,1.26,0.49,0.0,1.47,2.37,0.0,1.37,1.13,2.64,1.32,13.0,162480000.0,162480000.0,-0.96,2.49,8.5,18.63,-8.67,14.61,18.37,-0.12,15.61,-19.1,1.32,1.43,7.13,7.76,-10.14,2.04,5.02,-5.15,1.08,3.07,3.32,6.47,4.38,8.71,4.59,-0.26,5.53,16,7
0P0000OORC,IE00B5BD5K76,HSBC MSCI Europe UCITS ETF,2010-06-01,Europe Large-Cap Blend Equity,4.0,3.0,4.0,149.41,281.01,14.45,1.51,1.16,8.76,2.93,8.9,-1.25,1.14,7.82,3.32,5.05,14.34,9.58,99.85,0.0,-0.0,0.16,7.75,10.0,15.02,14.56,5.36,13.97,6.94,45.82,41.11,13.02,0.04,0.0,0.1,0.2,4.77,9.33,7.78,21.9,13.77,4.01,33.66,1.26,0.49,0.0,1.47,2.37,0.0,1.37,1.13,2.64,1.32,1168.6,162480000.0,162480000.0,-1.31,2.53,8.58,19.73,-9.41,14.87,19.11,0.11,16.11,-19.75,1.57,1.47,7.38,8.2,-10.62,1.98,5.11,-5.45,1.52,3.02,3.48,6.13,4.73,8.15,5.13,0.02,4.96,18,5
0P0000OORD,IE00B5WFQ436,HSBC MSCI USA UCITS ETF,2010-06-02,US Large-Cap Blend Equity,5.0,3.0,5.0,164.62,294.87,19.9,3.19,2.36,13.44,1.88,9.34,10.87,6.93,6.96,6.52,8.38,25.37,13.86,99.97,0.0,0.03,0.0,2.24,11.6,12.52,7.02,11.3,8.57,24.87,46.65,34.3,18.65,0.4,0.0,0.3,0.3,3.8,10.93,7.94,22.79,8.63,0.2,17.04,1.09,0.14,0.08,1.75,2.12,0.0,0.13,0.34,1.57,0.63,2640.5,31090000.0,31090000.0,14.03,13.4,17.16,26.42,-0.29,10.68,33.44,6.12,19.07,-12.99,1.28,5.2,6.61,11.28,-11.98,7.93,11.18,-5.59,6.73,0.89,-0.96,3.78,10.05,6.99,9.73,3.29,10.06,17,6
0P0000OP65,LU0496786574,Lyxor S&P 500 UCITS ETF - D-EUR,2010-03-26,US Large-Cap Blend Equity,5.0,2.0,5.0,158.64,301.04,19.59,3.16,2.31,13.13,1.95,9.24,11.26,6.92,7.58,6.68,8.96,26.87,14.86,100.0,0.0,0.0,0.0,2.3,11.34,12.78,7.49,11.15,8.75,24.2,49.03,34.42,15.98,0.56,0.0,0.15,0.15,3.83,10.81,7.9,22.54,9.12,0.18,17.78,1.89,0.11,0.07,2.41,2.19,0.0,0.12,0.75,1.62,0.67,30.87,3096810000.0,8570309999.0,13.11,13.19,17.3,25.91,0.86,11.26,32.95,5.42,17.64,-12.21,1.0,5.28,6.74,10.93,-11.73,8.3,11.03,-4.99,6.25,1.04,-1.11,4.8,9.35,7.68,8.98,3.61,10.9,17,6
0P0000OPO7,LU0432553047,Xtrackers CSI300 Swap UCITS ETF 1D,2010-02-24,China Equity - A Shares,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,50000.0,1184060000.0,33.59,11.82,11.08,35.61,-19.21,19.39,-3.29,12.56,14.37,-4.62,1.45,2.18,4.96,24.64,-8.06,-1.22,-8.82,-2.44,5.94,3.83,5.07,3.3,1.8,6.16,2.71,-12.88,18.79,15,7
0P0000OPOC,LU0378818560,Xtrackers II Singapore Government Bond UCITS ETF 1C,2010-05-11,SGD Bond,2.0,4.0,2.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,99.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.7,137260000.0,137260000.0,7.44,5.02,8.4,2.22,6.04,2.13,20.6,-1.64,5.07,4.74,-3.69,3.86,3.25,-1.02,5.78,1.65,1.81,-3.14,1.73,-2.47,-1.45,4.45,-4.05,3.33,7.92,12.7,4.1,14,9
0P0000OPUI,LU0476289623,Xtrackers MSCI Indonesia Swap UCITS ETF 1C,2010-03-02,Indonesia Equity,4.0,4.0,5.0,108.23,283.43,14.75,1.98,2.16,5.7,4.11,6.94,6.05,8.14,8.1,9.86,6.65,18.48,18.46,100.0,0.0,0.0,0.0,7.61,9.62,49.09,15.08,10.96,2.83,0.0,37.67,50.49,11.84,0.0,0.0,0.83709,0.45,7.29,11.57,10.55,29.41,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,10.36,0.0,0.0,1.39,2.75,13.83,109500000.0,111610000.0,-13.81,-3.93,7.28,4.99,-4.1,11.41,38.23,-10.92,54.29,-48.06,-1.68,-1.18,5.03,2.89,12.03,5.72,-9.54,-10.48,7.36,-5.79,3.33,6.59,-5.63,15.54,12.15,13.06,26.09,13,10
0P0000OPUY,LU0321463258,Xtrackers II Eurozone Government Bond Short Daily Swap UCITS ETF 1C,2008-05-06,Trading - Leveraged/Inverse Fixed Income,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.09,32970000.0,32970000.0,0.2,-4.86,0.36,-12.88,-0.69,2.17,10.42,-2.48,1.27,2.85,-1.71,-5.19,0.25,-6.75,-0.82,0.83,1.6,-2.25,-0.77,-0.38,1.74,1.58,0.98,2.89,2.45,3.72,-0.76,13,10
0P0000OPYX,LU0490618542,Xtrackers S&P 500 Swap UCITS ETF 1C,2010-03-26,US Large-Cap Blend Equity,5.0,3.0,5.0,158.64,301.04,19.59,3.16,2.31,13.13,1.95,9.24,11.26,6.92,7.58,6.68,8.96,26.87,14.86,100.0,0.0,0.0,0.0,2.3,11.34,12.78,7.49,11.15,8.75,24.2,49.03,34.42,15.98,0.56,0.0,0.15,0.05,3.83,10.81,7.9,22.54,9.12,0.18,17.78,1.89,0.11,0.07,2.41,2.19,0.0,0.12,0.75,1.62,0.67,579.0,7006220000.0,7006220000.0,12.97,13.09,17.05,24.96,1.37,11.17,32.35,-0.51,6.72,5.35,1.05,4.9,6.6,10.58,-11.32,8.26,12.29,-5.96,6.97,-0.01,0.16,3.77,9.63,7.61,9.19,2.75,11.13,17,6
0P0000OXAI,LU0478205379,Xtrackers II EUR Corporate Bond UCITS ETF 1C,2010-02-23,EUR Corporate Bond,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,95.61,0.74,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14229,0.04226,4.52,10.06,8.86,23.53,5.39,2.66,14.52,0.76,0.0,0.0,0.86,2.5,0.0,0.98,0.46,1.51,1.04,162.6,2270610000.0,2270610000.0,7.84,2.4,7.29,0.54,-0.67,5.67,19.68,1.31,8.22,-1.85,-4.65,0.08,5.96,-0.57,-0.15,0.78,0.54,-1.82,1.42,1.42,3.03,-0.29,-2.05,5.17,6.11,9.49,1.03,14,9
0P0000OXAS,FR0010869495,Lyxor Daily ShortDAX x2 UCITS ETF Acc,2010-04-09,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,72820000.0,72820000.0,-22.6,-15.81,-16.66,-44.71,37.25,-22.45,-12.67,-11.28,-39.67,57.69,-17.31,-3.81,-11.91,-21.07,31.44,0.18,-4.9,9.6,-1.87,-8.56,0.7,-14.17,-18.36,-14.13,5.45,18.14,-22.45,9,14
0P0000OXAT,FR0010869495,Lyxor Daily ShortDAX x2 UCITS ETF Acc,2010-04-09,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,72820000.0,72820000.0,-22.63,-15.82,-16.81,-44.85,37.91,-23.16,-11.29,-11.74,-39.67,58.27,-17.26,-4.03,-11.93,-21.14,31.26,0.47,-4.15,9.11,-1.83,-8.3,-0.14,-14.53,-17.99,-13.67,5.24,19.05,-22.67,8,15
0P0000OXAU,FR0010869578,Lyxor Bund Daily (-2x) Inverse UCITS ETF Acc,2010-04-09,Trading - Leveraged/Inverse Fixed Income,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.63,263200000.0,263200000.0,-3.59,-9.14,-4.7,-15.39,-8.04,0.68,-0.68,-1.27,1.09,-1.68,1.64,-6.26,-1.06,-10.25,-4.32,1.86,-3.47,-2.25,-0.43,-2.52,4.3,-0.55,1.68,1.97,-1.25,-3.0,-0.7,7,16
0P0000OXAV,FR0010869578,Lyxor Bund Daily (-2x) Inverse UCITS ETF Acc,2010-04-09,Trading - Leveraged/Inverse Fixed Income,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.59,263200000.0,263200000.0,-3.67,-9.16,-4.73,-15.35,-7.91,0.51,-0.48,-1.55,2.3,-2.61,1.88,-6.29,-1.18,-10.28,-4.19,1.9,-3.59,-2.17,-0.51,-2.76,4.38,-0.47,1.6,2.09,-1.36,-2.72,-0.9,7,16
0P0000OXAY,IE00B5VX7566,HSBC MSCI JAPAN UCITS ETF,2010-03-23,Japan Large-Cap Equity,3.0,2.0,3.0,147.04,286.47,17.87,1.2,0.88,8.44,2.75,9.43,-4.03,3.55,2.86,4.92,4.75,8.81,7.21,99.99,0.0,0.01,0.0,5.18,15.16,8.99,7.27,9.54,21.17,14.99,51.9,37.91,10.19,0.0,0.0,0.19,0.19,5.01,9.8,9.11,23.95,4.61,1.1,19.74,0.0,0.17,0.0,0.25,1.04,0.0,0.32,0.05,0.79,1.45,30.73,223870000.0,223870000.0,8.33,4.05,9.96,13.82,-8.2,13.57,22.44,2.41,12.0,-9.73,-1.72,6.78,3.23,5.07,-12.81,5.14,2.83,-2.61,7.63,0.78,0.79,3.89,3.75,12.5,8.47,-3.3,10.81,16,7
0P0000P1HU,FR0010869495,Lyxor Daily ShortDAX x2 UCITS ETF Acc,2010-04-09,Trading - Leveraged/Inverse Equity,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,72820000.0,72820000.0,-24.17,-15.86,-16.76,-43.82,36.55,-22.14,-12.84,-10.96,-40.02,55.01,-15.92,-3.69,-12.28,-20.91,31.69,0.18,-4.8,8.73,-1.57,-8.51,0.85,-14.28,-18.29,-14.06,5.52,17.62,-22.1,9,14
0P0000P1HV,FR0010869578,Lyxor Bund Daily (-2x) Inverse UCITS ETF Acc,2010-04-09,Trading - Leveraged/Inverse Fixed Income,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.63,263200000.0,263200000.0,-3.75,-9.14,-4.7,-15.37,-7.61,0.27,-0.73,-1.53,1.23,-1.74,1.82,-6.16,-1.14,-10.39,-4.18,1.87,-3.49,-1.94,-0.74,-2.48,4.25,-0.63,1.84,1.92,-1.23,-3.17,-0.49,7,16
0P0000P1IK,LU0476289623,Xtrackers MSCI Indonesia Swap UCITS ETF 1C,2010-03-02,Indonesia Equity,4.0,4.0,5.0,108.23,283.43,14.75,1.98,2.16,5.7,4.11,6.94,6.05,8.14,8.1,9.86,6.65,18.48,18.46,100.0,0.0,0.0,0.0,7.61,9.62,49.09,15.08,10.96,2.83,0.0,37.67,50.49,11.84,0.0,0.0,0.83709,0.45,7.29,11.57,10.55,29.41,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,10.36,0.0,0.0,1.39,2.75,1043.0,109500000.0,111610000.0,-15.13,-3.88,7.51,3.73,-4.01,12.41,40.81,-8.42,21.47,-36.09,-0.39,-2.49,6.68,0.11,13.16,2.6,-6.5,-11.57,6.82,-4.44,4.7,5.19,-3.49,12.23,12.19,15.89,22.12,13,10
0P0000P1NH,LU0249326488,Market Access Rogers International Commodity Index UCITS ETF,2006-05-08,Commodities - Broad Basket,3.0,3.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.3,40700000.0,40700000.0,6.93,2.26,0.68,0.0,0.0,0.0,1.15,2.83,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,-10.36,3,4
0P0000P1NI,LU0259322260,Market Access NYSE Arca Gold BUGS Index UCITS ETF,2007-01-11,Sector Equity Precious Metals,3.0,4.0,3.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9782.0,81660000.0,81660000.0,98.66,25.71,26.65,0.0,0.0,0.0,56.59,6.9,96.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.59,6.25,5,2
0P0000P2LZ,LU0488317610,ComStage iBoxx € Germany Covered Capped Overall UCITS ETF,2010-07-01,EUR Corporate Bond,2.0,1.0,2.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.83,6800000.0,6800000.0,7.63,1.69,5.87,-2.69,0.98,3.66,16.79,-0.36,3.95,4.94,-5.91,0.65,5.66,-2.76,1.46,0.01,1.48,-1.94,0.87,0.53,2.37,-0.15,-3.24,4.79,5.83,8.84,-0.05,14,9
0P0000P2N6,LU0488316992,ComStage HSCEI UCITS ETF,2010-07-02,China Equity,1.0,3.0,1.0,158.64,301.04,15.65,1.66,1.33,9.25,2.65,9.15,3.51,4.21,5.98,5.2,5.21,14.32,9.69,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,93470000.0,93470000.0,-3.32,-0.81,6.55,11.69,-6.91,15.76,18.46,-7.74,5.1,-9.69,3.53,-2.63,1.85,8.78,-7.19,3.56,-0.91,-2.26,7.19,2.39,-3.02,8.77,0.92,14.17,6.85,-3.78,3.77,13,10
0P0000P2N7,LU0488316729,ComStage HSI UCITS ETF,2010-07-02,Hong Kong Equity,2.0,2.0,2.0,120.55,390.51,11.9,1.09,1.5,8.96,2.95,8.81,7.59,9.29,3.71,6.99,4.67,13.11,9.69,100.0,0.0,0.0,0.0,0.0,9.99,44.19,2.16,15.25,4.53,5.32,85.16,13.97,0.88,0.0,0.0,0.55,0.069,4.3,11.11,9.87,25.28,2.16,0.0,4.27,0.0,2.32,0.0,0.0,1.7,0.0,0.0,0.0,2.37,0.0,33.12,99790000.0,99790000.0,-4.82,-1.07,9.03,10.11,-7.14,25.88,23.67,-7.59,3.88,-10.01,2.14,-5.23,3.68,9.71,-5.5,-0.38,2.86,-4.1,7.37,4.56,3.46,8.38,-1.75,16.96,9.5,-1.73,6.89,13,10
